5,10,0.0010095080052781081
5,10,0.001330731285333707
5,10,0.0013633659768405263
5,10,0.0012184070718994078
5,10,0.0010299211299523985
5,10,0.0013746579388651528
5,10,8.425629731417805e-05
5,10,0.0012940589820467543
5,10,0.00043839470280944426
5,10,0.0017839274385189538
5,10,0.000646664799877239
5,10,0.000527963800262099
5,10,0.00138309003016588
5,10,0.0010076067027222487
5,10,0.001066159826026131
5,10,0.0013006541682962411
5,10,0.00016794358687233224
5,10,0.0005346445477880796
5,10,0.0011928052248206045
5,10,0.0010448188269434296
5,30,0.00045795191758612894
5,30,0.0003710290661585145
5,30,0.0005373180327768192
5,30,0.00039181662773524607
5,30,0.0010240338771871208
5,30,0.0004071700884066126
5,30,0.0005873959584549879
5,30,0.00047377048086230536
5,30,0.0004364147253216094
5,30,0.0003961202476336364
5,30,0.00046720561932236693
5,30,0.0006795102952829667
5,30,0.0007717713740977875
5,30,0.00037958106904408743
5,30,0.00042502673216373253
5,30,0.00033114956553767033
5,30,0.0006953108322477593
5,30,0.0008475700314034947
5,30,0.0004248021216590385
5,30,0.0006249896222607246
5,50,9.240965639352736e-05
5,50,0.00019591266799875615
5,50,0.00013888905654088287
5,50,0.0002759288597644535
5,50,0.00010019088755835936
5,50,0.00010925595355402809
5,50,0.00010721377220099292
5,50,7.990932354635583e-05
5,50,0.00011363463210725418
5,50,0.00016132512919670583
5,50,0.00012495595820857813
5,50,0.00024287906335827708
5,50,0.00033538352255713295
5,50,0.0004216433744996515
5,50,0.00014645191177120538
5,50,0.00020583382023521018
5,50,0.00013726230409745872
5,50,0.00011373382966623539
5,50,6.793483894958071e-05
5,50,0.00014286611566561322
5,70,3.3312112678625344e-05
5,70,7.036891631271311e-05
5,70,0.00010832420957686398
5,70,6.113626664641681e-05
5,70,4.62938551913746e-05
5,70,7.655853832322085e-05
5,70,6.246213485055063e-05
5,70,6.585019634617971e-05
5,70,8.758492896657499e-05
5,70,4.9164618277696394e-05
5,70,4.846494984419864e-05
5,70,3.82411422101704e-05
5,70,5.4623558806299514e-05
5,70,0.0001754246545201641
5,70,0.00011913395899583556
5,70,0.00013051863883514455
5,70,0.0002269735502901915
5,70,4.1376312704895565e-05
5,70,0.0001433105915535849
5,70,4.0323947575120644e-05
5,90,3.9575524525155494e-05
5,90,2.5330249461716553e-05
5,90,3.3026827840686544e-05
5,90,5.147222605127313e-05
5,90,3.845613681958713e-05
5,90,3.1245671231946154e-05
5,90,0.00024803198399372706
5,90,7.184301478943744e-05
5,90,0.00010117667750680209
5,90,3.838069785000609e-05
5,90,2.3389843785954257e-05
5,90,3.261187134724317e-05
5,90,5.9485584216239754e-05
5,90,2.4687020622102085e-05
5,90,8.349923632888198e-05
5,90,7.641006673308669e-05
5,90,3.191725793009084e-05
5,90,6.848565689913407e-05
5,90,6.263741851499755e-05
5,90,5.439681296726963e-05
5,110,7.390823545720252e-05
5,110,4.1653629959497764e-05
5,110,5.763512846926051e-05
5,110,9.071324223008412e-05
5,110,4.5765649482942044e-05
5,110,2.2609170170955838e-05
5,110,1.8478931180634677e-05
5,110,4.431564780034029e-05
5,110,1.4321909578080688e-05
5,110,5.889426122562906e-05
5,110,2.782961962783063e-05
5,110,1.7346378600344068e-05
5,110,7.406378447606279e-05
5,110,6.592556092738885e-05
5,110,1.1596303082288877e-05
5,110,9.167989261032229e-05
5,110,4.374190793923771e-05
5,110,4.139187587787335e-05
5,110,3.6121561119784496e-05
5,110,2.5825602276503495e-05
5,130,1.9513333119357624e-05
5,130,2.7309817963724638e-05
5,130,2.0589578224112948e-05
5,130,6.928111452888968e-05
5,130,2.5536252005690503e-05
5,130,3.9517208043849165e-05
5,130,4.6903867382199724e-05
5,130,3.0885666320754885e-05
5,130,3.75745135312392e-05
5,130,9.579806063598868e-05
5,130,2.980011750878666e-05
5,130,4.8475340622804335e-05
5,130,3.191058439405202e-05
5,130,4.158281534085402e-05
5,130,3.002888337404531e-05
5,130,5.855065008104415e-05
5,130,1.9184437911454523e-05
5,130,2.4905000206571264e-05
5,130,3.1711602043746116e-05
5,130,2.080215730082149e-05
5,150,2.9227222108766874e-05
5,150,1.9784521945703305e-05
5,150,1.8402096320763317e-05
5,150,2.824221710809269e-05
5,150,1.2864710200896279e-05
5,150,4.76356954451391e-05
5,150,1.9362460766249366e-05
5,150,1.3006304818500028e-05
5,150,3.615169027076657e-05
5,150,2.467604470006111e-05
5,150,4.7621942463206005e-05
5,150,3.7797975191186305e-05
5,150,3.6466265660755004e-05
5,150,3.225860230365911e-05
5,150,3.586215730166648e-05
5,150,1.9088331897675878e-05
5,150,1.3990524851902999e-05
5,150,2.921164273788186e-05
5,150,1.4234091719187082e-05
5,150,2.3031727269175364e-05
5,170,1.5870709391715826e-05
5,170,1.7256399181417104e-05
5,170,1.9035627898236375e-05
5,170,1.3644000354531254e-05
5,170,4.0008236045884635e-05
5,170,1.1777186640923298e-05
5,170,3.368356629782674e-05
5,170,3.506498090649374e-05
5,170,2.59078551661234e-05
5,170,1.2378410530311435e-05
5,170,2.7748514378395332e-05
5,170,1.2003258577496143e-05
5,170,1.4556633332528436e-05
5,170,1.1572293435034768e-05
5,170,1.8899349968099225e-05
5,170,1.5900449297112173e-05
5,170,3.7341306889086186e-05
5,170,1.414768098947798e-05
5,170,2.4463116845175784e-05
5,170,2.8640241872655527e-05
5,190,8.420102023759293e-06
5,190,2.178918490244178e-05
5,190,4.1192831777519136e-05
5,190,2.9741804342507406e-05
5,190,1.0809697428057029e-05
5,190,1.4410755402831095e-05
5,190,1.7861583934694263e-05
5,190,1.9540774036587632e-05
5,190,2.4454129991054304e-05
5,190,1.5607921545122345e-05
5,190,7.44617902026512e-06
5,190,1.0188253764725763e-05
5,190,2.0582266086302396e-05
5,190,3.1033744256506426e-05
5,190,1.392920852874603e-05
5,190,5.3259482943067616e-05
5,190,2.8556288066288433e-05
5,190,5.714812839147218e-06
5,190,2.0232310964628056e-05
5,190,1.5641726463396856e-05
10,10,0.00502635243521869
10,10,0.005503145071703898
10,10,0.007878463241408267
10,10,0.0056590905336894645
10,10,0.00785072502344189
10,10,0.009922902416108081
10,10,0.006191827212571351
10,10,0.007296092844015989
10,10,0.008718299904075267
10,10,0.0075501660300223705
10,10,0.00563803859008269
10,10,0.006718054824917722
10,10,0.005811764269684817
10,10,0.007993599146822083
10,10,0.006013728218491781
10,10,0.007934738922900513
10,10,0.007060155080559985
10,10,0.005883256176532448
10,10,0.006759393382184473
10,10,0.003671281363606662
10,30,0.001666622268942491
10,30,0.0016155072042825039
10,30,0.0009659713293561704
10,30,0.000908458146854274
10,30,0.001122302009324868
10,30,0.0010932778645742296
10,30,0.001040977571058557
10,30,0.0011563800973546058
10,30,0.0010035624966598187
10,30,0.0017885726730209215
10,30,0.00117446049358283
10,30,0.0016746788829100573
10,30,0.0008144342594559279
10,30,0.0008261517187722704
10,30,0.0015828780032032073
10,30,0.0008581042993998627
10,30,0.0007908739115971204
10,30,0.0013790784582370715
10,30,0.0010432491724872016
10,30,0.0009551442606363784
10,50,0.0004715216122549
10,50,0.0011259728191868642
10,50,0.0002458471496411479
10,50,0.0003436554591108403
10,50,0.00035897870486496834
10,50,0.00038631012613028667
10,50,0.00038715557202217233
10,50,0.0002305265957897861
10,50,0.0001865121177500363
10,50,0.0006464831695952402
10,50,0.00032721159733673546
10,50,0.00037104198900294927
10,50,0.00022301933570799344
10,50,0.0006023056532937162
10,50,0.00034061044742042225
10,50,0.0004466514292556561
10,50,0.0003352435302318864
10,50,0.00022363364746198641
10,50,0.00026170897781858607
10,50,0.0003110544261804327
10,70,0.0002251528191541405
10,70,0.00029324539947670966
10,70,0.00012834082622755613
10,70,0.0003521484692242472
10,70,0.0002236493055910361
10,70,0.0005278115390275769
10,70,0.000249371258233437
10,70,0.00015651686802401756
10,70,0.00015799021643576403
10,70,0.00019507714006056475
10,70,0.00033349311197486615
10,70,0.00023350498801463478
10,70,0.00013231520285636063
10,70,0.00025837501825864897
10,70,0.00020898563799555636
10,70,0.00028902204369041977
10,70,0.00019077154544111047
10,70,0.00011433370731979512
10,70,0.00022058186648385938
10,70,0.00013664438277395864
10,90,0.00018199220329150347
10,90,0.0001479869624545842
10,90,0.0001515685165365314
10,90,0.0001617396794585308
10,90,9.553247097309922e-05
10,90,9.673315486972442e-05
10,90,0.00013432890058838855
10,90,0.0002461121616790226
10,90,0.0001840943557831728
10,90,0.00014028640162758312
10,90,7.922821482763467e-05
10,90,0.00011010844225722547
10,90,0.00018969052938005106
10,90,0.0001333612363102751
10,90,0.00024866980970423647
10,90,0.00010780753054389421
10,90,0.0001718918594786061
10,90,0.00016585607552764407
10,90,0.00010660997988489165
10,90,0.0002261028883137044
10,110,9.971920104256088e-05
10,110,7.787731552379531e-05
10,110,0.00012606086474014009
10,110,6.766810970943356e-05
10,110,0.0001963483900370757
10,110,0.00026009128014757826
10,110,9.980888887566152e-05
10,110,9.343189542982087e-05
10,110,0.00020561251919516804
10,110,0.00011788621800895995
10,110,9.94242611111328e-05
10,110,7.85606260497123e-05
10,110,9.428570381149546e-05
10,110,8.218200156449434e-05
10,110,7.081936573831717e-05
10,110,0.00010595348279547589
10,110,0.00011911913870850262
10,110,9.49479663216375e-05
10,110,0.000213112805378839
10,110,8.102289018308414e-05
10,130,0.00010877428822322674
10,130,0.0001129500552385086
10,130,0.00012234795353674782
10,130,0.0001233813055290896
10,130,5.7708128173283046e-05
10,130,0.0001148641354637409
10,130,0.00014698599791344386
10,130,8.205618913967974e-05
10,130,7.282503955931548e-05
10,130,0.00010438294414594982
10,130,0.00027129233719574823
10,130,5.647674139300717e-05
10,130,6.418562810991653e-05
10,130,0.00012017438706135164
10,130,8.780509802022108e-05
10,130,9.453062227071395e-05
10,130,0.00026284370372746407
10,130,0.000122924153278674
10,130,7.470676221351935e-05
10,130,0.00011774760264636701
10,150,4.620432156085254e-05
10,150,0.0001661103607684511
10,150,6.315237166079961e-05
10,150,6.361524364171017e-05
10,150,0.00010823609340819246
10,150,6.0134074522043644e-05
10,150,8.074065520671453e-05
10,150,8.193457938433587e-05
10,150,9.479587115178937e-05
10,150,5.1243251262732155e-05
10,150,9.659454065516168e-05
10,150,3.8905808243311256e-05
10,150,6.337761781144233e-05
10,150,0.00013748233508684032
10,150,8.929528159863999e-05
10,150,4.879987075830124e-05
10,150,7.23057206998906e-05
10,150,7.00854269658438e-05
10,150,5.061163789014569e-05
10,150,8.682869581131064e-05
10,170,7.653194644817197e-05
10,170,5.449047416281932e-05
10,170,4.834732147150113e-05
10,170,6.14324649525315e-05
10,170,6.297981202877734e-05
10,170,6.909709856596438e-05
10,170,5.481256427432771e-05
10,170,5.317849206226204e-05
10,170,4.485440689579914e-05
10,170,4.782139742150209e-05
10,170,9.109024867048545e-05
10,170,4.2139664027693147e-05
10,170,3.326268071606711e-05
10,170,5.2661900470982904e-05
10,170,5.503092112123734e-05
10,170,8.482374591121266e-05
10,170,5.182066408476286e-05
10,170,0.00010370493013089876
10,170,4.697253572963776e-05
10,170,6.72136478224485e-05
10,190,3.951250231977474e-05
10,190,2.8889126208950782e-05
10,190,6.10915568759692e-05
10,190,3.096132430572709e-05
10,190,6.690651197784952e-05
10,190,8.264992150870936e-05
10,190,4.644390299279696e-05
10,190,4.993903533374284e-05
10,190,5.7052575949904063e-05
10,190,6.904905448754498e-05
10,190,8.675738863088074e-05
10,190,5.807109423957956e-05
10,190,8.361850530250084e-05
10,190,4.9365400502597184e-05
10,190,4.372858887486122e-05
10,190,4.014752951040821e-05
10,190,7.531929173689617e-05
10,190,3.790831460056824e-05
10,190,7.099940007983931e-05
10,190,4.6491059510942465e-05
15,10,0.0061008256304374755
15,10,0.006033548533473598
15,10,0.012437377789314176
15,10,0.00666292977435114
15,10,0.004658243646706216
15,10,0.008320023307038786
15,10,0.006843739789106733
15,10,0.008137743750250758
15,10,0.007217770403492104
15,10,0.008951302936031049
15,10,0.0058611009414383936
15,10,0.009292468057496955
15,10,0.00836962154109286
15,10,0.006856289411516246
15,10,0.00554188583598185
15,10,0.005927578505075739
15,10,0.005682182121901566
15,10,0.005120383560058228
15,10,0.007001545882862073
15,10,0.005367786911318274
15,30,0.0014636022310964211
15,30,0.0015074182607578805
15,30,0.0025197744219389584
15,30,0.0012687913806629786
15,30,0.0015421617429049609
15,30,0.0008558982565198174
15,30,0.0013615243567221338
15,30,0.001614769105786576
15,30,0.0013599005858276544
15,30,0.001552105179308351
15,30,0.0009394975699291179
15,30,0.0015691964749438292
15,30,0.0018469101891589595
15,30,0.0013283472510864335
15,30,0.0010697622938044082
15,30,0.0010632907625805627
15,30,0.0011260752385383287
15,30,0.0018652050150322133
15,30,0.0015155278316258058
15,30,0.0010018444895995033
15,50,0.0004281213688463953
15,50,0.0006815797786806493
15,50,0.0006392072689010118
15,50,0.0005441219814797046
15,50,0.00045503300578366573
15,50,0.0005801920353395579
15,50,0.0003097780048223267
15,50,0.0009383074349739038
15,50,0.0007412812649002787
15,50,0.0005430073941495516
15,50,0.0006007132579195487
15,50,0.00047558892219892734
15,50,0.0008082097283416065
15,50,0.0004732275222676321
15,50,0.0004075459329257909
15,50,0.0008342196737531303
15,50,0.0012950273265781962
15,50,0.0007090968745428229
15,50,0.0005262128480620423
15,50,0.00047303406918680277
15,70,0.00032265470080690656
15,70,0.00038243382154441036
15,70,0.00028496799036570016
15,70,0.0006514454408329678
15,70,0.00024758408701516105
15,70,0.00026510670222601104
15,70,0.00029320786238020926
15,70,0.00038495875083141215
15,70,0.00034196979076427103
15,70,0.00045386134620762665
15,70,0.0004416707717575137
15,70,0.0006475109240840562
15,70,0.00019851087164157732
15,70,0.0002444720154040226
15,70,0.0002931782006545085
15,70,0.00035972621036977487
15,70,0.0002473757413482885
15,70,0.00043237209171992363
15,70,0.0003670684928497133
15,70,0.00028752015068132797
15,90,0.00013673125609732912
15,90,0.0001903056655023598
15,90,0.00016345451753787329
15,90,0.00022914746688763852
15,90,0.00019934582737097427
15,90,0.0003472621343682531
15,90,0.0001969905621090097
15,90,0.00023155575586655374
15,90,0.0002573398695422252
15,90,0.00024134228120156753
15,90,0.00014782954119424256
15,90,0.00014241497272676296
15,90,0.0003046969817857015
15,90,0.00030938966338670167
15,90,0.00018839571211778233
15,90,0.00018389298767535964
15,90,0.00024463850111195037
15,90,0.00014128111768837992
15,90,0.00037119243286082293
15,90,0.0004558586780992
15,110,0.00017573204866337862
15,110,0.00018926367270600403
15,110,0.00021795573533797685
15,110,0.0002735779562925006
